customer_tweet_id,customer_message,author_id,created_at,brand_response,intent,auto_handle,escalate_reason
1598120,"This @AppleSupport update blows. And for what we pay for these phones, they should do that too.",180336,Sun Nov 05 02:29:37 +0000 2017,@180336 It's important to be able to enjoy your phone. Send us a DM and we can look into this for you. https://t.co/GDrqU22YpT,,,
1981773,Man what the fuck is this I️ @115858,586607,Thu Nov 02 16:02:34 +0000 2017,@586607 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,,,
364721,@AppleSupport Thats wat i do but that works not always good...,202412,Sun Oct 08 17:47:45 +0000 2017,@202412 What kind of data is missing from your Watch backup? Send us a DM to let us know. https://t.co/GDrqU22YpT,,,
1921538,"@AppleSupport I’m part of the Apple upgrade program. If I can’t pre order this time, I’ll be able to the next wave correct?",135307,Fri Oct 27 00:56:44 +0000 2017,@135307 We'd like to guide you in the right direction. DM us the country or region you're located in and we'll go from there. https://t.co/GDrqU22YpT,,,
961710,@AppleSupport Is this true or false? https://t.co/DqF9O88IX7,610268,Thu Oct 19 01:01:34 +0000 2017,@610268 We'd be happy to help. Check out this link with more information on phishing emails: https://t.co/LNMCdqt6fD,,,
2239373,"Rang @115858 support for help getting my iCloud to fucking work and ended up losing every photo/video I have, fucking good 1 apple, cheers👍🏼",652950,Thu Oct 19 16:35:43 +0000 2017,@652950 We'd like to help. Let's meet in DM to work this out. https://t.co/GDrqU22YpT,,,
1107374,@AppleSupport I’ve sent you a DM.,381358,Tue Oct 24 00:37:24 +0000 2017,"@381358 We’ve received your DM, and we’ll respond from there shortly.",,,
545262,@AppleSupport hi I have an iPhone x that every 30 seconds or so is now re-locking itself. Even if I don’t unlock it to begin with or if I am actively using it. This fault developed in the middle of the night. Is it a known issue and what can be done to resolve? Thank you,175804,Sat Dec 02 09:00:53 +0000 2017,"@175804 Thank you for that information. Did this just start happening? Also, which iOS version is your device on?",,,
1470688,@AppleSupport DO SOMETHING @115858 https://t.co/dIDiJhhclj,461360,Mon Oct 16 20:28:21 +0000 2017,@461360 We'll help out. Let's start with the instructions here to try to resolve that No SIM message. https://t.co/UTP2qBi1Is,,,
2144654,"@AppleSupport Ok, how do I fix “it” changing to I.T.",344743,Thu Nov 09 00:13:23 +0000 2017,@344743 Let's look into this further via DM. Please confirm the version of iOS you're running to get started. https://t.co/GDrqU22YpT,,,
2015961,@115858 can you fix the letter I️ pls https://t.co/e9NP7IYTux,596145,Sun Nov 05 17:18:20 +0000 2017,@596145 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,,
1005209,So @115858 can make a phone that can read ur fingerprint And they cant make a charger that actually freakin charges?!!!,357919,Sat Oct 14 07:54:51 +0000 2017,@357919 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,,
2229409,"@115858  what the fuck is wrong with your new ios, i slept with my phone battery percent at 45% and when i woke up it was 6% 😡😡😠",650602,Fri Nov 10 09:48:05 +0000 2017,@650602 We want to help. Reach out via DM using the link below. Let us know what version of iOS 11 you're using. https://t.co/GDrqU22YpT,,,
433077,"Email posing as Apple. 😒

@AppleSupport https://t.co/LFrZOaWQd5",218002,Tue Oct 10 14:45:05 +0000 2017,@218002 Great catch. Thanks for reaching out. Learn how to report phishing emails to Apple here: https://t.co/LNMCdqt6fD,,,
87052,euh par contre c’est une vie ça de mettre à charger son téléphone mais que la batterie continue à diminuer?? @115858 jvous parle là,135055,Thu Nov 30 09:38:17 +0000 2017,@135055 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,,
1659238,@AppleSupport iPhone 7 plus,506235,Tue Oct 17 15:53:50 +0000 2017,@506235 Do you subscribe to Apple Music?,,,
63200,@AppleSupport how can I add Night Mode to the control center in the new iOS?,130498,Wed Nov 01 21:11:38 +0000 2017,@130498 We're here for you. Which version of the iOS are you running? Check by tapping Settings &gt; General &gt; About.,,,
1020299,@AppleSupport why can’t I send MMS pictures since updating to 11.0.3? Very frustrating Online support FAQs don’t offer a real fix #help,361432,Sun Oct 22 21:50:36 +0000 2017,@361432 What happens when you try to send an MMS message? Let us know in a DM. https://t.co/GDrqU22YpT,,,
1502977,@AppleSupport @115858 I've had my iPhone 7 for roughly 2 months and the battery life is already SHOCKING,443505,Fri Nov 03 09:08:44 +0000 2017,"@443505 Let's take a look at your battery together. First, adjust settings to maximize your battery: https://t.co/yg6xBLkjbL",,,
2064323,@AppleSupport when is the next update coming out to fix the damage 11.0.2 is causing?,312748,Sat Oct 07 19:38:38 +0000 2017,@312748 We're here to help with any questions or concerns you have. Please DM us and we can go from there together. https://t.co/GDrqU22YpT,,,
849912,"@AppleSupport bonjour , depuis la maj iOS 11.0.3 mon iPhone6+ fige et le clavier est lent. Solution ? #obsolescence",321945,Fri Oct 20 13:22:29 +0000 2017,@321945 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj.,,,
991133,@AppleSupport I’m AirPlaying from an iPad Pro 10.5” running iOS 11.0.3 to a 4th gen TV running tvOS 11.,354776,Sun Oct 22 04:48:39 +0000 2017,@354776 We've got a great team of Apple TV specialists who can best assist you. Reach out to them here: https://t.co/IBIY3vMgPj,,,
1588838,@AppleSupport I am still seeing the square with the question mark Inside even after updating to the new iOS,488591,Sat Nov 04 19:46:31 +0000 2017,@488591 We're here for you. Check out this article for help: https://t.co/xU1AGHStV6,,,
1850132,Ummm what @AppleSupport https://t.co/GeHtcf215B,199132,Wed Oct 18 21:23:19 +0000 2017,"@199132 It looks like your email is connecting. Did this update for you? If not, please DM us. We'll meet you there to help. https://t.co/GDrqU22YpT",,,
723995,@AppleSupport WHY won’t Siri speak directions it’s dangerous as I drive and beg her to,293377,Fri Oct 06 14:32:51 +0000 2017,"@293377 We definitely want to look into this. To be sure we’re on the same page, are you using Maps for navigation, or another app?",,,
2051553,I’m so sick of @115858’s deliberate “make old phones start fucking up” after new ones come out. I have the 7+ &amp; has NEVER been buggy til now,606705,Thu Oct 05 20:28:02 +0000 2017,"@606705 That's not the experience we want for you, and we're here to help. To get started, DM us what's going on with your iPhone. https://t.co/GDrqU22YpT",,,
2271648,@AppleSupport 11.1.2,660894,Mon Nov 20 21:10:28 +0000 2017,@660894 Got it. We'd like to start some troubleshooting steps with you. Would you mind please joining us in DM? https://t.co/GDrqU22YpT,,,
1434468,@AppleSupport @115858 massive battery drainage lag while using phone hangs. Problem with ios11 Pl help serious issues with batter drainage,453053,Mon Oct 16 18:27:05 +0000 2017,@453053 Send us a DM and let us know what version of iOS 11 you're running. We'll get started there. https://t.co/GDrqU22YpT,,,
600439,@115858 why my music keep stopping fam the x got to many problems fam,262405,Sun Dec 03 20:25:44 +0000 2017,"@262405 Let's look into this together. To start, can you DM us more information on what's going on, as well as which iOS version you're using with your iPhone X? https://t.co/GDrqU22YpT",,,
620189,@AppleSupport iOS 11.1.1,267196,Wed Nov 22 16:48:07 +0000 2017,@267196 Thanks. Are there specific apps or functions on the iPhone that cause this behavior? Let us know in DM. https://t.co/GDrqU22YpT,,,
1726279,@521943 @115858 RT still fix I️t Apple!!!$,522094,Tue Nov 07 03:11:38 +0000 2017,@522094 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,
2558613,Why every time I️ out I️ Issa question mark @AppleSupport,594330,Thu Nov 16 16:13:21 +0000 2017,@594330 Thanks for reaching out.  We know how important it is for your keyboard to respond as expected and we'll do everything we can to assist.  Have you had a chance to update to iOS 11.1.1?,,,
2294661,"Okay, I’ve done all the updates and my phone is still locking itself 😠 @AppleSupport",123687,Sat Nov 11 22:32:59 +0000 2017,@123687 We want to help you out. Send us a DM and we'll help you look into what's going on. https://t.co/GDrqU22YpT,,,
2410213,"how is this possible?
@AppleSupport https://t.co/2Q4iYx62Cs",692972,Tue Nov 14 16:02:51 +0000 2017,@692972 Thanks for reaching out. We can definitely look into this with you. Send us a DM and we'll look into this further. https://t.co/GDrqU22YpT,,,
123066,"@AppleSupport Also I’ll get notifications for old, read texts, and not for newer ones.",143485,Fri Nov 24 00:45:27 +0000 2017,@143485 Wounds like we've got a few things happening. We'll be happy to do all we can to help get this sorted out. Next step would be to update fully to iOS 11.1.2 which I the most current version. This guide will offer assistance if you need is: https://t.co/80YRnjDFDk,,,
34610,"Oh great, iMessage not working after the latest iOS update. 😐 @AppleSupport",123499,Wed Nov 01 09:03:43 +0000 2017,@123499 Thanks for reaching out. DM the specific issue you are seeing with Messages to get started. https://t.co/GDrqU22YpT,,,
1564068,@AppleSupport That one. Annoying as hell.,482975,Sat Nov 04 05:24:41 +0000 2017,@482975 Thanks for reaching out! We hear you. Try these steps and let us know how it goes: https://t.co/xU1AGIa4ME,,,
1643355,@115858 updates are totally messing up my iPhone 7. Not even a year old and it’s acting all wonky. So annoyed. I️ swear they do this on purpose to make you upgrade. #timetogiveupiphone,502262,Sun Nov 05 22:38:47 +0000 2017,"@502262 We hate to hear you're having trouble with your iPhone, but will do all we can to help. Which exact iOS version do you have?",,,
2078924,iASS11 @AppleSupport https://t.co/aVh1FHnlRD,614846,Mon Oct 09 15:59:52 +0000 2017,@614846 We'd love to help you with the keyboard. Have you already restarted your iPhone? Updated to iOS 11.0.2? Let us know in DM. https://t.co/GDrqU22YpT,,,
1143581,"New iOS has pretty much slowed my phone down, made everything clunky &amp; doesn’t work. Good job @AppleSupport @115858 #iOS11 #Apple #AppleNews",389161,Tue Oct 24 05:44:29 +0000 2017,@389161 We'd like to help.  Which specific iPhone and iOS 11 version are you using?,,,
1688537,Wtf is up with this “i” changing to I️ thing ? It’s pissing me off @AppleSupport,512726,Mon Nov 06 17:25:16 +0000 2017,@512726 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,
2485827,How do I stop that lil vibrate when I refresh my tl??? @115858 help me,710067,Wed Nov 15 12:43:09 +0000 2017,"@710067 We're glad to help. It sounds like you're describing the haptic feedback vibration. Which device and version of iOS are you using? Would you like to turn off all such feedback system-wide, or only in a specific app?",,,
940959,Why the fuck did my phone just make an alarm beeping sound @AppleSupport,343066,Fri Oct 13 23:14:40 +0000 2017,@343066 Let's work together to investigate. Is this the first time you've heard this? Was it accompanied by a visual notification?,,,
539929,@AppleSupport Plz release ios 11.1.3 asap for solving the “spinning wheel black screen error” that i am facing from yesterday its coming again and again and stopping me to use my iphone i have to change date for temporary stop this problem,245223,Sat Dec 02 05:35:16 +0000 2017,"@245223 We’d like to offer some guidance on this. Let’s follow the steps in this article to resolve this issue, which includes updating to iOS version 11.2: https://t.co/osZOKKTalm

We’d recommend making sure you have a backup before updating your device.",,,
44561,Still no resoultion to my complaint. Poor service. Acknowledgement of your email/submission - Follow-up: 677035208 @116333 @AppleSupport,125886,Wed Nov 01 15:50:04 +0000 2017,"@125886 We would like to hear about your AppleCare support experience.  Please send us a DM, so we can take a look. https://t.co/GDrqU22YpT",,,
564052,@AppleSupport @115858 como faço para ver esse defeito já que paguei caro por um aparelho https://t.co/dqBkrHl77f,252095,Sat Dec 02 23:33:47 +0000 2017,"@252095 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",,,
566729,"@AppleSupport It’s hard to tell, nothing really reaches that far when I try. I have noticed that if I want to select something I have to start above it and drag my finger down to what I’m trying to press and then it’ll work",252873,Sun Dec 03 02:13:27 +0000 2017,@252873 Thanks for testing. We'd like to confirm some additional information with you. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,,,
1760189,@AppleSupport You have dm,200272,Wed Nov 08 00:01:56 +0000 2017,@200272 Thank you for sending us a DM. We will respond shortly.,,,
434635,@115858 y'all not slick..... y'all release new phone my phone just randomly buggin? https://t.co/GufqeijYgc,218252,Tue Oct 10 15:19:14 +0000 2017,@218252 We're here for you. Tell us in detail what's happening with your iPhone.,,,
373335,@AppleSupport My messenger app won't load after the upgrade. I have deleted it &amp; downloaded again but still no joy... Any tips? C,204466,Sun Oct 08 23:29:53 +0000 2017,"@204466 What kind of device do you have? DM us, and we'll work together to find a solution. https://t.co/GDrqU22YpT",,,
2042672,"@AppleSupport iOS11 update sucks! Freezing, &amp; clock is stuck home screen",604040,Wed Oct 04 04:56:04 +0000 2017,"@604040 We want to help. Do you experience freezing within all apps? In DM, could you give us a few more details about the clock issue? https://t.co/GDrqU22YpT",,,
1810640,"@115858, This latest iPhone update is trash and it keeps freezing and shutting off my phone. NOBODY HAS TIME FOR THIS",543976,Sat Oct 14 21:36:49 +0000 2017,@543976 We'd like to help. Send us a DM with the device model. We'll take a look into the concerns you have with the updated iOS. https://t.co/GDrqU22YpT,,,
327085,@AppleSupport Thanks!!! Restart did the trick!,193948,Sun Oct 08 19:24:06 +0000 2017,"@193948 Awesome, we're glad to hear that. Please reach out if you need help in the future.",,,
1453017,@AppleSupport See. IIIII couldn’t even say IIIIIIIII updated 😂,457197,Thu Nov 02 16:16:39 +0000 2017,@457197 Hello. We'll be glad to check on this with you. Please meet us in a DM by tapping here: https://t.co/GDrqU22YpT,,,
2314053,Fuck you @115858! I pay a monthly fee for insurance and you guys can’t even send my replacement phone even though I’ve sent mine in days ago!,671026,Thu Oct 19 22:27:49 +0000 2017,@671026 We'd like to look into what's going on. DM us some details to get started. https://t.co/GDrqU22YpT,,,
1905350,"2/2 @AppleSupport 
I’m dying over here &amp; have never wanted to crush my phone so bad.",567767,Wed Oct 25 04:28:38 +0000 2017,@567767 Hi. We'd like to help. Tell us which version of iOS you're running in DM. Find that under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,,
1786605,"@AppleSupport iOS 11 is awful, I’d like to use my phone for more than 30min at a time without it either dying or freezing up",536749,Wed Oct 11 15:38:39 +0000 2017,@536749 We want iOS 11 to work seamlessly with your iPhone. Does this happen while using a specific app? DM us with details here: https://t.co/GDrqU22YpT,,,
1589964,"Why am I seeing these little boxes with question marks in them instead of emojis? I’ve already updated my phone.

@AppleSupport",413718,Sat Nov 04 19:49:42 +0000 2017,@413718 We'd like to help. Please take a look at the following article for more information: https://t.co/xXaXeeSRt9,,,
794578,"@AppleSupport there is an issue with iOS11 ,whenever I switch on data on my iPhone 7 the internet just doesn’t work .Only upon restart works",309450,Thu Oct 12 10:00:13 +0000 2017,@309450 Let's take a closer look to see what's going on. Does this only happen while connected to cellular data and not Wi-Fi?,,,
404106,"iOS 11 f**king load of shit, apps don’t download unless I go to passcode and back in again, emails freeze? Calendar freezes @AppleSupport",211649,Mon Oct 09 20:19:39 +0000 2017,@211649 We have released 11.0.2. Make sure you have a backup and then go ahead and get your iPhone updated: https://t.co/80YRnjDFDk,,,
184128,what the hell is wrong with apple music now??! someone enlighten me @AppleSupport 😭 https://t.co/q4MfxN1vll,159326,Sat Oct 14 23:24:45 +0000 2017,@159326 We’ve got you covered. Which versions of iOS are you using (Settings &gt; General &gt; About)? Are you singed into your account?,,,
1750439,"My phone loses its charge SO freaking fast now...haven’t even had it for a year. Wtf. Thanks, iPhone X... @AppleSupport @115858",527516,Tue Nov 07 15:00:30 +0000 2017,@527516 We're happy to assist you. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,,,
2283821,@AppleSupport That actually made my night lol I never get anywhere with support from companies 😊,663698,Sat Nov 11 04:37:03 +0000 2017,@663698 We're happy to have helped! Please feel free to reach out to us anytime. We're always delighted to assist you.,,,
1268366,"@AppleSupport since 11 update texts showing in reverse order, on iOS 11.0.3 now still the same??",416976,Thu Oct 26 09:46:31 +0000 2017,@416976 We've received your DM as well and you can expect a response there shortly.,,,
2069400,"@115858, 
The only update I wanna see is the one that is going to give me a better battery life and not issues w/ hidden photos.
#Seriously",611976,Sun Oct 08 17:25:52 +0000 2017,@611976 Thank you for expressing your concern. Our goal is to help you get your device up and running. Please DM us to get started. https://t.co/GDrqU22YpT,,,
2801475,@AppleSupport 11.1.2,781517,Wed Nov 22 00:55:30 +0000 2017,@781517 Thanks for keeping your device updated to the latest version. Please DM us your current region and we'll go from there.,,,
1967440,Hey @115858 your latest iPhone software update totally sucks. I’d like to be able to download email on my phone again. Please fix this.,583000,Mon Oct 30 23:57:28 +0000 2017,@583000 Hi there! We'd be happy to help you out. What's going on with your mail?,,,
1708543,@AppleSupport look what you guys did,416006,Tue Nov 07 00:01:46 +0000 2017,@416006 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,,
2775946,@AppleSupport Is a full backup required before downloading the latest iOS?,775661,Tue Nov 21 14:02:44 +0000 2017,@775661 We can assist you. We do recommend creating a back up before updating to the latest version of iOS if you don't already have a recent back up.,,,
2910524,Is any one else having issues with their iPhone or is it just me? 🤦🏻‍♀️ @AppleSupport,805739,Tue Nov 28 20:43:06 +0000 2017,@805739 We're happy to help. What kind of trouble are you currently experiencing?,,,
585971,"@AppleSupport Any app, 15sec in total.",258352,Sun Dec 03 09:22:22 +0000 2017,"@258352 Thank you for reaching out, we're more than happy to assist with this. If you can open Settings &gt; General &gt; About &gt; Version, please let us know what iOS version you have installed currently. This will help us determine the first steps toward resolving this behavior.",,,
1454648,@AppleSupport my phone is still lagging and apps are freezing. Update 11.3 helped but did not solve the issue. #stillloveyouguys,457620,Mon Oct 16 19:33:36 +0000 2017,@457620 We'd love to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,,,
2376106,I got a new phone and my iMessage or FaceTime on my laptop won’t sync to my phone. HELP ☹️ @115858,685363,Tue Nov 14 02:40:15 +0000 2017,@685363 Let's work on resolving this issue together. Congrats on your new iPhone. Did you restore from a backup to set up the device? DM the answer below. https://t.co/GDrqU22YpT,,,
56951,@115858 can you tell me when when I type the letter “I” some damn symbols pop up like I’m out here coding and doing a MySpace edit 🤨,128897,Wed Nov 01 19:29:37 +0000 2017,@128897 We can definitely look into this with you. Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT,,,
2751105,@AppleSupport Up to date with 11.1.2 🙂,770201,Tue Nov 21 00:58:28 +0000 2017,@770201 Thank you. DM us which device you are using. https://t.co/GDrqU22YpT,,,
2519368,"My phone is out of memory and I don't have anything fucking on it. Besides clash of clans, everything else I use the mobile website. @AppleSupport PLEASE HELP ME MY CLAN NEEDS ME.",717636,Thu Nov 16 00:00:18 +0000 2017,@717636 Thanks for reaching out. Let's take a look at the details of your storage usage together. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,,,
1918305,@AppleSupport I've done everything you've told me to and my phone still won't update  now it keeps freezing and I can't get anything done,409893,Thu Oct 26 06:11:06 +0000 2017,@409893 Thanks for reaching back out. We're here for you. Have you tried updating through iTunes? Let us know in DM. https://t.co/GDrqU22YpT,,,
1686918,@512317 Damnit @AppleSupport help us in a time of need,512316,Mon Nov 06 17:03:11 +0000 2017,@512316 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,,,
426945,"@AppleSupport Hi guys im updating a macbook pro retina 13"" late 2013 and I'm stuck since 3-4 hours, What is the best way to proceed?",216551,Tue Sep 26 00:09:35 +0000 2017,@216551 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,,,
2446334,@AppleSupport I tried before https://t.co/T3Fixu06W4,701324,Wed Nov 15 01:30:42 +0000 2017,"@701324 That means you have credit or need to cancel your current Apple Music membership you have in another country. If you need further help, reach out to our iTunes Store experts here: https://t.co/SDIe7UiyJN",,,
2210642,@AppleSupport how do I create a timer set up in home control? Let’s say I want a light to turn on at 5pm and turn off at 10pm?,646135,Sun Nov 26 10:05:28 +0000 2017,@646135 Thanks for reaching out. Here is a great article to help you use the Home app on your iOS devices: https://t.co/ept6Vf2rqU,,,
2371266,@684223 @571585 @AppleSupport I have to sign into my cloud every time I wake up my phone or iPad😡,700501,Tue Nov 14 23:34:24 +0000 2017,"@700501 We'd like to see if we can help with this. To get started, send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",,,
2492362,@116333 @115858 I have a 3 year old MB Pro and IP 6s and both are now useless. You are pushing me out of your products. Think on consumers!,711539,Wed Nov 15 17:38:53 +0000 2017,@711539 We'd like to see if we could help out with any issues you're experiencing with your devices. Could you send us a DM and tell us more about what's going on? We'll go from there. https://t.co/GDrqU22YpT,,,
1231310,@AppleSupport I am looking to buy a few hundred tablets and am interested in the iPad Air 2.  Is this model still in production and available at this quantity?  Thanks.,408811,Wed Oct 25 20:43:32 +0000 2017,"@408811 Let's get you in the right spot. For assistance with purchases, contact our Online Sales Support team here: https://t.co/8yjRd2eYRQ",,,
1202000,@AppleSupport Thanks. I’m just using the standard iPhone music app. Was fine until today. Update may be a coincidence,402416,Wed Oct 25 14:02:53 +0000 2017,@402416 Got it! Is the music you're trying to play from Apple Music or purchased? Let us know in DM so we have more room to work. https://t.co/GDrqU22YpT,,,
1978431,@AppleSupport if I buy an iPhone X now will I get it on release date (03/11/17)?,585795,Tue Oct 31 18:57:23 +0000 2017,@585795 We want to make sure you get the info you need. Let us know what country you're currently in via DM to begin. https://t.co/GDrqU22YpT,,,
1973670,@AppleSupport It says no service and I have to restart my phone to get it back. I restored my device as new but it still does it.,584504,Wed Oct 18 18:39:04 +0000 2017,@584504 We'd be happy to look into this with you further. DM us and we'll go from there. https://t.co/GDrqU22YpT,,,
2006544,"@115858 @AppleSupport So I updated my phone, as requested....Now my phone my is shutting off on its own. THANKS!!! #AppleNews #Apple #Samsung",593365,Sat Nov 04 01:54:04 +0000 2017,"@593365 We can look into this with you. When the iPhone restarts or shuts down, do you see the Apple logo or a spinning gear? DM us here: https://t.co/GDrqU2kzhr",,,
1932245,This new @115858 update is killing my battery. How do I reverse it? Or do I just have to buy a Samsung?,575006,Sat Oct 28 17:58:35 +0000 2017,@575006 We don't like to hear your battery is having trouble. Let's chat over in Direct Message and look into this. https://t.co/GDrqU22YpT,,,
1545194,@AppleSupport is there a way to find out if an Apple Store has the iPhone X and pick it up?,478573,Sat Nov 04 01:44:20 +0000 2017,"@478573 DM us the country you're located in, so that we may provide the best informatoin for your region: https://t.co/GDrqU22YpT",,,
1337297,@AppleSupport Yes the whole phone has become slow since the latest update. Freezing all over the shop!,416825,Fri Nov 03 07:05:35 +0000 2017,"@416825 Thanks.  After backing up, please update to iOS 11.1 and let us know if it helps.",,,
1487483,@AppleSupport then other times it does show up 2/2,140191,Mon Oct 16 21:43:12 +0000 2017,@140191 Let's look into this together to see what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,,
1432410,"I'm facing issues with MacBook Air after installing the latest update. So,I had to revert back using time machine..@115858 help me",452607,Thu Nov 02 05:32:18 +0000 2017,@452607 We are here for you.  What type of issues did you run into?  Were you able to get the Time Machine backup to complete?,,,
1297531,@AppleSupport I tried that already and it does not work. If i turn my phone off it takes at least 2 hours to turn on.,423211,Fri Oct 27 00:15:31 +0000 2017,"@423211 We understand, and we'll continue working with you to resolve this. Please send us a DM to continue. https://t.co/GDrqU2kzhr",,,
2595513,"@AppleSupport Updated it a few hours ago. I hope the battery doesn’t drain out as fast as it is the case since the last few updates.
Thanks though. Will get back to you if any problem is seen.",734924,Fri Nov 17 07:32:11 +0000 2017,@734924 We hope the update has resolved the issues with your iPhone's battery life. Let us know how it's been going.,,,
1091334,@AppleSupport Will do! I appreciate the help,377491,Mon Oct 23 23:43:01 +0000 2017,"@377491 You're very welcome. If anything comes up, we're at your service.",,,
2619923,@AppleSupport I can ask you in English too,336753,Fri Nov 17 16:26:29 +0000 2017,@336753 How can we help you today?,,,
2805960,"Every time I buy an audiobook in iTunes and try to get it downloaded and synced to my iPhone/iBooks, it's a hellish experience. It took a full hour to figure it out once again. Please make this easier!! @115858 @AppleSupport",782594,Wed Nov 22 03:17:09 +0000 2017,@782594 We appreciate any feedback you can give us about iBooks. Let us know about the features you'd like to see implemented or changed using our official feedback form online here: https://t.co/eTPVYVFyd8,,,
1967652,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️. Am tired of this bull shit @AppleSupport,583060,Tue Oct 31 12:10:30 +0000 2017,@583060 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,,
2404909,"@AppleSupport @115858 After installing MacOS High Sierra it won’t allow me to access my homepage, it keeps bumping my password. I’ve spoken to Apple support, wiped the memory and now there’s an error message, please advise. Was on the phone for 2 hrs yesterday trying to sort this. https://t.co/xPo3PylRrx",496321,Tue Nov 14 11:15:16 +0000 2017,@496321 Hello. We're here to help. Please send us a DM and we'll assist from there. Thanks. https://t.co/GDrqU22YpT,,,
1869281,"my phone is turned off and start again,photos are deleted and restored, and applications are not working @AppleSupport",558329,Thu Oct 19 20:50:03 +0000 2017,@558329 We would be glad to help with this. Which iOS version is your iPhone using?,,,
356821,Dear @AppleSupport is there any way I can stop the sun news appearing in my trending on the news app? It really is a vile rag. https://t.co/ShTjKHJfMh,200727,Sun Oct 08 08:52:03 +0000 2017,@200727 Customization is definitely possible!  Please see this article for help: https://t.co/yA7l8Bj0hj,,,
2799439,"@AppleSupport Thanks girl! 

Sis @107462 ⬇️",781040,Wed Nov 22 00:14:25 +0000 2017,@781040 We're always happy to help. Feel free to reach back out to us if you still need help.,,,
